Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,twist.linear.x,twist.linear.y,twist.linear.z,twist.angular.x,twist.angular.y,twist.angular.z
1638480626.4006522,24910,1638480626,400090138,,0.6598712205886841,0.0,0.0,0.0,0.0,-0.5200394988059998
1638480626.4506743,24911,1638480626,450196237,,0.6598712205886841,0.0,0.0,0.0,0.0,-0.5200394988059998
1638480626.5007775,24912,1638480626,500200348,,0.6598712205886841,0.0,0.0,0.0,0.0,-0.5200394988059998
1638480626.550656,24913,1638480626,550160521,,0.6598712205886841,0.0,0.0,0.0,0.0,-0.5200394988059998
1638480626.6007335,24914,1638480626,600143511,,0.6598712205886841,0.0,0.0,0.0,0.0,-0.5200394988059998
1638480626.6510317,24915,1638480626,650267147,,0.6598712205886841,0.0,0.0,0.0,0.0,-0.5200394988059998
1638480626.7008219,24916,1638480626,700297403,,0.6598712205886841,0.0,0.0,0.0,0.0,-0.5200394988059998
1638480626.7506843,24917,1638480626,750209094,,0.6598712205886841,0.0,0.0,0.0,0.0,-0.5200394988059998
1638480626.800269,24918,1638480626,800003373,,0.6598712205886841,0.0,0.0,0.0,0.0,-0.5200394988059998
1638480626.850664,24919,1638480626,850105023,,0.6598712205886841,0.0,0.0,0.0,0.0,-0.5200394988059998
1638480626.9006815,24920,1638480626,900101230,,0.6598712205886841,0.0,0.0,0.0,0.0,-0.5200394988059998
1638480626.950677,24921,1638480626,950095132,,0.6598712205886841,0.0,0.0,0.0,0.0,-0.5200394988059998
1638480627.0005994,24922,1638480627,51561,,0.6598712205886841,0.0,0.0,0.0,0.0,-0.5200394988059998
1638480627.0505297,24923,1638480627,50153371,,0.6598712205886841,0.0,0.0,0.0,0.0,-0.5200394988059998
1638480627.1006415,24924,1638480627,100083847,,0.6598712205886841,0.0,0.0,0.0,0.0,-0.5200394988059998
1638480627.150945,24925,1638480627,150210586,,0.6598712205886841,0.0,0.0,0.0,0.0,-0.5200394988059998
1638480627.2007594,24926,1638480627,200180583,,0.6598712205886841,0.0,0.0,0.0,0.0,-0.5200394988059998
1638480627.250551,24927,1638480627,250106034,,0.6598712205886841,0.0,0.0,0.0,0.0,-0.5200394988059998
1638480627.3006334,24928,1638480627,300070910,,0.6392406821250916,0.0,0.0,0.0,0.0,-0.503780722618103
1638480627.3506331,24929,1638480627,350180592,,0.6598712205886841,0.0,0.0,0.0,0.0,-0.5200394988059998
1638480627.4007368,24930,1638480627,400197855,,0.6598712205886841,0.0,0.0,0.0,0.0,-0.5200394988059998
1638480627.4506443,24931,1638480627,450152715,,0.6598712205886841,0.0,0.0,0.0,0.0,-0.5200394988059998
1638480627.5007021,24932,1638480627,500261982,,0.6598712205886841,0.0,0.0,0.0,0.0,-0.5200394988059998
1638480627.5507562,24933,1638480627,550207465,,0.6598712205886841,0.0,0.0,0.0,0.0,-0.5200394988059998
1638480627.6006432,24934,1638480627,600071666,,0.6804406642913818,0.0,0.0,0.0,0.0,-0.536250114440918
1638480627.6505735,24935,1638480627,650087425,,0.7010712027549744,0.0,0.0,0.0,0.0,-0.5525088906288147
1638480627.7007809,24936,1638480627,700120112,,0.7423322200775146,0.0,0.0,0.0,0.0,-0.5850263833999634
1638480627.7511692,24937,1638480627,750171168,,0.7423322200775146,0.0,0.0,0.0,0.0,-0.5850263833999634
1638480627.8007205,24938,1638480627,800157069,,0.7423322200775146,0.0,0.0,0.0,0.0,-0.5850263833999634
