pos_x,pos_y,angle_x,angle_y,vel_x,vel_y,ω,twist_linear,twist_angular
2.8264267,2.7251961,-0.39654258,0.91801506,-0.98048884,1.4741095,0.9500187,-0.0,-0.0
2.7254298,2.8770392,-0.48433632,0.874878,-1.0323796,1.231953,0.8694508,-0.0,-0.0
2.619088,3.0039384,-0.5606429,0.82805145,-0.84575725,0.8980665,0.3679937,-0.9522709,0.44995105
2.5319693,3.0964453,-0.5916236,0.8062142,-0.27154544,0.16238976,0.09724028,-1.9827211,1.5577704
2.5039983,3.1131725,-0.5996692,0.80024797,0.11658746,-0.20825672,0.08654696,-2.0,1.5761847
2.5160077,3.0917208,-0.6067792,0.79486996,0.14497091,-0.28230113,0.08421228,-2.0,1.5761847
2.5309405,3.0626419,-0.61365116,0.7895764,0.15086354,-0.344128,0.27139992,-2.0,1.5761847
2.5464804,3.0271943,-0.6354814,0.77211434,0.39155668,-0.90269494,0.62473065,-2.0,1.5761847
2.5868134,2.9342108,-0.6838178,0.7296496,0.64456606,-1.3226545,0.9511949,-2.0,1.5761847
2.653208,2.7979686,-0.75190896,0.65925246,0.97239023,-1.7190827,1.3592622,-1.9131502,1.1412381
2.7533705,2.6208918,-0.83646536,0.54780996,1.3395811,-1.6863577,1.1678798,-0.6931772,0.20348135
2.8913565,2.4471858,-0.8962622,0.4435165,1.4870048,-1.1348245,0.5738043,-0.0,0.0
3.0445278,2.3302913,-0.9208974,0.38979924,1.5477029,-0.6782528,-0.052216034,-0.0,-0.0
3.2039514,2.2604268,-0.91878814,0.39474696,1.5464501,-0.4006144,-0.568144,-0.0,-0.0
3.363246,2.2191608,-0.89412755,0.44781074,1.3137039,-0.35261407,-0.8950729,-0.0,-0.0
3.4985662,2.1828392,-0.84909534,0.52822566,1.1829886,-0.3570532,-0.70926285,-0.0,-0.0
3.620422,2.1460602,-0.8082759,0.5887973,0.8368874,-0.438971,-0.30886906,-0.0,-0.0
3.706627,2.1008434,-0.78914016,0.6142131,0.2420738,-0.18258756,-0.05249589,-0.0,-0.0
3.731562,2.0820358,-0.78580725,0.6184713,-0.12863553,-0.048450552,0.0862755,-0.0,-0.0
3.7183118,2.077045,-0.79127246,0.61146355,-0.10633838,0.063572764,0.15564203,0.28562394,0.22509803
3.7073581,2.0835934,-0.8009733,0.59869957,-0.18435054,0.10685792,0.12119847,0.7818577,0.6161761
3.6883688,2.0946004,-0.808385,0.5886536,-0.27374557,0.20537372,-0.017043537,0.7835322,0.6174958
3.6601713,2.1157553,-0.80734694,0.5900695,-0.51057255,0.20680514,0.44619924,0.7835322,0.6174958
3.6075788,2.1370575,-0.83360773,0.55235416,-0.5544576,0.2458216,0.35048124,0.7835322,0.6174958
3.550466,2.1623788,-0.8530025,0.52190673,-0.6154363,0.25436983,0.35823488,0.7835322,0.6174958
3.487072,2.1885808,-0.8716755,0.49008197,-0.5980662,0.27575147,0.22171395,0.7835322,0.6174958
3.4254673,2.2169847,-0.8826359,0.47004652,-0.6497342,0.23365536,0.6625999,0.79069865,0.6231436
3.3585403,2.2410529,-0.9126411,0.4087586,-0.71360177,0.18947655,0.40132084,0.80416274,0.6033273
3.2850347,2.2605703,-0.92875504,0.3706931,-0.8029997,0.09746548,0.3244996,0.80416274,0.38429558
3.2023203,2.2706099,-0.9406246,0.33944762,-0.637512,0.19880292,0.38770118,0.80416274,0.17574151
3.1366522,2.2910879,-0.953424,0.30162135,-0.83769184,0.12206077,0.17338979,1.1566405,0.0
3.0503645,2.3036609,-0.9586583,0.2845456,-0.9742531,0.25216123,0.031102285,1.2908942,0.0
2.95001,2.3296351,-0.9595688,0.281474,-0.9636571,0.32491574,0.118895665,1.078247,0.0
2.8507469,2.3631036,-0.9629434,0.26970112,-1.0784378,0.2707727,-0.07046627,1.0673875,0.0
2.7396607,2.390995,-0.96096104,0.27668366,-0.9406616,0.3065981,0.06598966,0.3626575,0.0
2.6427662,2.4225767,-0.9628118,0.27014315,-0.80086106,0.19191886,-0.03990419,-0.0,-0.0
2.5602722,2.4423456,-0.96170104,0.2741006,-0.33416185,0.15433949,0.05520804,-0.0,-0.0
2.5258515,2.4582436,-0.9632441,0.26862714,-0.18396349,-0.0010438588,0.21881077,1.216983,0.959095
2.506902,2.458136,-0.96905327,0.24685019,-0.5243382,0.021638857,0.36206934,1.2577899,0.99125457
2.4528916,2.460365,-0.97758216,0.21054521,-0.76262397,0.07541186,0.53264385,1.2577899,0.99125457
2.3743362,2.468133,-0.9876579,0.15661956,-0.9881208,-0.007067262,0.48174173,1.2577899,0.99125457
2.2725534,2.467405,-0.99421084,0.10743674,-1.0627036,-0.04519216,0.5759889,1.2577899,0.87942666
2.1630878,2.46275,-0.9988307,0.048295043,-1.1251391,-0.120148286,0.5653667,1.2577899,0.0
2.0471911,2.450374,-0.9999493,-0.0099223815,-1.1836036,-0.11557749,0.17919302,1.2577899,0.0
1.9252721,2.4384685,-0.99959725,-0.028376816,-1.1992396,-0.058118097,0.07428511,1.2577899,0.0
1.8017424,2.432482,-0.99935085,-0.03602469,-1.2097191,-0.048121028,0.04459071,1.2577899,0.0
1.6771333,2.4275253,-0.9991749,-0.040614452,-1.1907864,-0.044574033,0.03804994,1.2144032,0.0
1.5544745,2.4229338,-0.99900806,-0.04453029,-1.1252337,-0.042365223,0.010594813,0.5244985,0.0
1.438568,2.4185698,-0.9989588,-0.04562052,-0.76821244,-0.050152883,0.0057700835,0.35731468,0.0
1.359437,2.4134037,-0.9989315,-0.04621425,-0.4522219,-0.027002735,-0.0014297985,0.3505356,0.0
1.3128551,2.4106224,-0.9989383,-0.046067126,-0.30589435,-0.010828407,0.012133211,0.25169843,-0.13306297
1.281346,2.409507,-0.9988795,-0.04731554,-0.08960608,-0.0016354135,-0.05455425,0.2474441,-0.19075264
1.272116,2.4093385,-0.99913,-0.04170169,0.010431045,0.005927131,-0.021083053,0.2474441,-0.19291848
1.2731904,2.409949,-0.9992183,-0.03953179,0.071599685,-0.011504103,0.00496763,0.2474441,-0.17462946
1.2805656,2.4087641,-0.99919796,-0.040043082,0.07210103,-0.0012293428,0.02745718,0.2474441,0.0
1.2879926,2.4086375,-0.9990807,-0.042868923,0.060133796,-0.0020538245,0.035176188,0.2474441,0.0
1.2941867,2.4084258,-0.9989188,-0.04648868,0.04073301,0.0044979043,0.01176716,0.25366947,0.0
1.2983825,2.4088893,-0.99886173,-0.047699433,-0.018458322,0.004208651,-0.027128853,0.61842954,0.012942986
1.2964811,2.4093227,-0.99899113,-0.04490798,-0.2729437,0.0073632374,-0.032075267,1.2690076,0.19197172
1.2683662,2.4100811,-0.99913406,-0.041607108,-0.6457508,-0.01394258,0.027062505,1.2990509,0.16547136
1.2018496,2.408645,-0.9990142,-0.044392146,-0.95266396,-0.043748505,0.021520173,1.2990509,0.0
1.1037189,2.4041386,-0.99891335,-0.04660657,-1.1152837,-0.031679366,-0.017724523,1.2990509,0.0
0.98883724,2.4008753,-0.9989961,-0.044782706,-1.2164444,-0.034044202,-0.037372764,1.2990509,-0.33143362
0.8635354,2.3973687,-0.9991617,-0.04093663,-1.2694771,-0.008080205,-0.22077756,1.307852,-0.99747413
0.73277086,2.3965364,-0.99983406,-0.018205514,-1.2786131,0.11505228,-0.50297034,1.3121318,-1.034081
0.6010652,2.4083874,-0.99942964,0.033596233,-1.2653242,0.25727233,-0.66118383,1.3133731,-0.9655975
0.47072846,2.4348881,-0.99482614,0.10153319,-1.2201205,0.3609664,-0.6707983,1.3145276,-0.73433286
0.34504795,2.4720702,-0.985447,0.16997622,-1.2053994,0.44768894,-0.55366063,1.4188806,0.0
0.22088383,2.5181851,-0.97415614,0.22587013,-1.2651982,0.4086912,-0.050495405,1.5152866,0.6528535
0.090560034,2.560283,-0.972969,0.23093419,-1.3567972,0.29143605,0.36404496,1.6675477,1.1860673
-0.04919907,2.5903027,-0.98094106,0.19429465,-1.4789168,0.11787081,0.71924984,1.670156,1.2316526
-0.2015373,2.6024444,-0.99263036,0.12115248,-1.5242543,-0.021057509,0.74542826,1.6907865,1.2611369
-0.35854557,2.6002753,-0.99899524,0.044652037,-1.5556835,-0.17852668,0.792436,1.6931405,1.2628927
-0.51879126,2.5818858,-0.9993092,-0.036950234,-1.4857737,-0.28098428,0.79412776,1.7150238,1.2792152
-0.67183584,2.5529425,-0.99295455,-0.11848018,-1.3394525,-0.39824364,0.76497304,1.7320474,1.2919129
-0.8098083,2.511921,-0.98054326,-0.19627294,-1.2104533,-0.46685216,0.6982896,1.7320474,1.2919129
-0.934493,2.463832,-0.9639054,-0.26623443,-1.0758188,-0.52903414,0.66869104,1.7187463,1.2819918
-1.0453094,2.409338,-0.9432979,-0.33194467,-0.94624156,-0.55631155,0.67032003,1.7320474,1.2919129
-1.1427786,2.352034,-0.91814506,-0.39623275,-0.9624616,-0.6778111,0.6745653,1.7320474,1.2919129
-1.2419186,2.282215,-0.8884193,-0.4590222,-1.0154806,-0.7762106,0.7527982,1.7320474,1.2919129
-1.3465197,2.2022603,-0.8501915,-0.5264649,-1.0312965,-0.9282897,0.79069394,1.7320474,1.2919129
-1.4527501,2.1066403,-0.8045421,-0.59388876,-0.9948405,-1.0421994,0.799598,1.7320474,1.2919129
-1.5552253,1.9992869,-0.7529527,-0.65806377,-0.9275994,-1.1372337,0.86246264,1.7320474,1.2919129
-1.6507741,1.8821442,-0.6915975,-0.72227174,-0.8395393,-1.2414318,0.8321362,1.7320474,1.2919129
-1.7372522,1.7542685,-0.6272279,-0.7788326,-0.7319329,-1.3277996,0.825795,1.7320474,1.2919129
-1.8126463,1.6174964,-0.55878747,-0.8293011,-0.6240215,-1.3996058,0.88716394,1.7320474,1.2919129
-1.8769245,1.4733278,-0.4807774,-0.8768352,-0.48817444,-1.4570876,0.8878311,1.7320474,1.2919129
-1.9272097,1.323238,-0.39869347,-0.91708314,-0.35055223,-1.4568938,0.7983086,1.545436,-0.020018235
-1.963319,1.1731683,-0.32201767,-0.94672984,-0.29528525,-1.4040842,0.23370129,1.4861851,-1.171251
-1.9937353,1.0285383,-0.29913676,-0.9542086,-0.48072788,-1.2898364,-0.5530909,1.5286402,-1.2047096
-2.0432534,0.8956767,-0.3529846,-0.9356256,-0.7017862,-1.1421878,-0.7967785,1.5917077,-0.7227942
-2.1155422,0.7780238,-0.42849997,-0.9035374,-0.817161,-1.1010501,-0.57860464,1.7373291,0.0
-2.1997151,0.6646083,-0.48155957,-0.8764121,-0.7854982,-1.2044988,-0.08886988,1.752678,0.0
-2.2806265,0.54053694,-0.48956266,-0.8719681,-0.7615357,-1.3074212,-0.016442543,1.752678,0.34308252
-2.3590698,0.4058639,-0.4910388,-0.8711377,-0.7641175,-1.333577,0.09883679,1.7913252,1.4117297
-2.437779,0.26849663,-0.48214358,-0.8760898,-0.6555225,-1.4433192,0.7164369,1.8864944,1.4867319
-2.5053022,0.11982519,-0.4162333,-0.90924716,-0.4388123,-1.5896041,0.92064023,1.9176,1.511246
-2.5505028,-0.04391457,-0.32826927,-0.9445828,-0.28436747,-1.670451,0.94141924,1.9176,1.511246
-2.5797944,-0.2159821,-0.23527022,-0.9719207,-0.11077717,-1.7185019,0.9836875,1.9176,1.511246
-2.5912051,-0.39299917,-0.13575022,-0.99073005,0.07412301,-1.7348357,0.94603723,1.4757949,0.39036164
-2.58357,-0.5716988,-0.038714483,-0.9992462,0.22040832,-1.5551927,0.72760624,1.3979813,0.0
-2.5608666,-0.7318939,0.036215995,-0.9993432,0.14953084,-1.4121805,0.12731335,1.4434035,0.0
-2.5454638,-0.87735784,0.04931803,-0.9987828,0.07958774,-1.3450464,0.10731722,1.8183819,1.4330529
-2.5372658,-1.0159066,0.060355708,-0.9981764,0.19774926,-1.4393991,0.6737749,2.0,1.5761847
-2.5168962,-1.1641742,0.12943113,-0.9915849,0.47263762,-1.5241838,0.9292283,2.0,1.5761847
-2.4682117,-1.3211752,0.22360271,-0.9746662,0.6553224,-1.5619571,0.9349486,2.0,1.5761847
-2.400709,-1.4820671,0.316289,-0.9486528,0.8290544,-1.5138233,0.98653656,2.0,1.5761847
-2.315311,-1.638001,0.4108971,-0.9116811,0.9982609,-1.5069495,0.9944762,2.0,1.5761847
-2.2124834,-1.7932267,0.5019659,-0.86487657,1.1759734,-1.3881999,0.96965486,2.0,1.5761847
-2.0913503,-1.9362205,0.5857024,-0.8105087,1.2942029,-1.2643197,1.0897627,2.0,1.5761847
-1.9580389,-2.066454,0.67281204,-0.7398043,1.4329152,-1.1255019,1.0937212,2.0,1.5761847
-1.8104391,-2.182388,0.7517163,-0.65947443,1.5646886,-0.9513231,1.0593992,2.0,1.5761847
-1.6492659,-2.2803805,0.8190623,-0.5736796,1.6513458,-0.76900893,1.0379943,1.8389308,1.397278
-1.4791663,-2.3595936,0.8756108,-0.48299858,1.6228445,-0.5458034,0.832439,0.906452,0.5370651
-1.3120025,-2.4158149,0.9137655,-0.40623826,1.2585964,-0.27243397,0.65021276,-0.0,-0.0
-1.1823587,-2.4438775,0.938904,-0.34417236,1.1445955,-0.25262102,0.35227865,-0.0,-0.0
-1.0644579,-2.4698992,0.9507739,-0.3098838,0.7783705,-0.17524473,0.1624497,0.34333092,0.0
-0.9842805,-2.4879506,0.95582646,-0.29393163,0.46108267,-0.11115796,0.05984321,1.363198,0.0
-0.936786,-2.4994004,0.9576201,-0.28803414,0.72628456,-0.20316987,0.036123704,1.9564193,0.0
-0.8619738,-2.5203283,0.9586853,-0.28446886,1.157869,-0.34980658,0.00031749206,1.9975865,0.0
-0.74270564,-2.5563607,0.9586946,-0.2844375,1.4846194,-0.45471814,-0.015881345,2.0,0.0
-0.58978003,-2.6031997,0.958228,-0.28600544,1.6452022,-0.5238729,0.0034538507,2.0,0.0
-0.4203133,-2.6571622,0.9583297,-0.28566453,1.7542787,-0.54303885,-0.017678237,2.0,0.0
-0.23961098,-2.7130988,0.9578079,-0.28740913,1.8106012,-0.5724625,-0.0029601832,2.0,0.0
-0.05310706,-2.772066,0.9577202,-0.2877012,1.8280635,-0.57372874,-0.008082307,2.0,0.015352527
0.13519558,-2.831164,0.9574804,-0.2884984,1.8209578,-0.5866605,-0.010912654,2.0,0.863278
0.3227663,-2.891594,0.95715547,-0.2895745,1.8340093,-0.54149616,0.3345315,2.0,1.5761847
0.51168144,-2.9473715,0.9665637,-0.25642654,1.8693113,-0.29875392,0.94881296,2.0,1.5761847
0.7042329,-2.9781451,0.9869634,-0.16088545,1.855233,-0.0137348985,0.99735546,2.0,1.5761847
0.8953341,-2.97956,0.9982557,-0.05882034,1.809822,0.21546414,1.0285258,2.0,1.5761847
1.0817578,-2.9573658,0.9988881,0.047072336,1.7801764,0.39763248,1.012089,2.0,1.5761847
1.2651278,-2.9164069,0.98856324,0.15076372,1.7296369,0.58865815,1.0146898,2.0,1.5761847
1.4432918,-2.8557713,0.9674254,0.25307372,1.6478986,0.7631913,1.0447428,2.0,1.5761847
1.6130363,-2.7771575,0.9346536,0.35552135,1.5621524,0.92982423,1.0435089,2.0,1.5761847
1.7739483,-2.6813796,0.8911284,0.45374554,1.4516596,1.0927992,0.9871182,2.0,1.4945272
1.9234788,-2.568814,0.84046245,0.5418517,1.3179852,1.2413962,1.0157319,2.0,1.3877928
2.05924,-2.4409418,0.77927834,0.62666416,1.192381,1.3554747,0.9489257,2.0,0.6587464
2.1820633,-2.3013191,0.7144084,0.6997286,1.1462404,1.3926007,0.5170799,2.0,1.5761847
2.3001335,-2.157872,0.6761428,0.73676884,1.0925297,1.4618837,0.7432955,2.0,1.5761847
2.4126713,-2.0072882,0.61780167,0.7863217,0.8577276,1.58375,1.0462182,2.0723426,1.575649
2.501023,-1.8441515,0.5296442,0.8482141,0.74028367,1.7752831,1.025443,3.1017268,1.7505043
2.5772772,-1.6612855,0.4372625,0.8993243,0.78753,2.263841,0.9274776,4.1315,2.1227868
2.658398,-1.428095,0.34948057,0.9369329,0.80184346,2.8842487,0.8566843,5.067501,2.6037092
2.740993,-1.1309983,0.26554978,0.9640892,0.73889786,3.4224896,0.9616578,5.209018,2.7239256
2.8171046,-0.77845913,0.16890492,0.98562896,0.5202409,3.9791663,0.799722,5.209018,2.865636
2.8706927,-0.36857864,0.08723065,0.99617934,0.253818,4.4556694,0.90320873,5.209018,2.5085297
2.8968377,0.090384826,-0.005693983,0.99997663,-0.097490214,4.780695,0.808825,5.209018,1.1981831
2.8867955,0.5828281,-0.08889089,0.9960411,-0.43231592,4.9255743,0.45869875,5.209018,0.05296345
2.8422642,1.0901948,-0.13583614,0.9907311,-0.5920844,5.0784063,0.047479715,5.209018,-0.041337945
2.7812755,1.6133044,-0.14067987,0.9900548,-0.702527,5.1048794,0.0441959,3.9436085,0.46524933
2.7089105,2.1391406,-0.14518563,0.98940444,-0.5853375,4.6902366,0.07334888,2.3972232,0.0
2.648617,2.622266,-0.15265676,0.9882791,-0.53171015,3.7502377,-0.013309395,0.8513805,0.0
2.5938473,3.0085654,-0.15130176,0.98848754,-0.39731896,3.047054,0.025606522,-0.0,-0.0
2.5529208,3.3224323,-0.1539082,0.9880831,-0.40171385,2.9364958,-0.06808949,-0.0,-0.0
2.5115416,3.6249108,-0.14697467,0.98914015,-0.43666846,2.56508,-0.007927379,-0.0,-0.0
2.4665618,3.889131,-0.14616688,0.98925966,-0.30412936,2.2764132,-0.009883172,-0.0,-0.0
2.4352345,4.1236167,-0.14515974,0.9894081,-0.14044327,1.8725449,-0.084522024,-0.0,-0.0
2.420768,4.316501,-0.13654025,0.9906345,-0.3518095,1.317828,-0.021279505,-0.0,-0.0
2.384529,4.452246,-0.13436842,0.99093074,0.019142661,-0.115625866,-0.013800374,-0.0,-0.0
2.386501,4.4403358,-0.13295963,0.99112064,0.032770257,-0.20730002,0.0028618344,-0.0,-0.0
2.3898766,4.4189825,-0.1332517,0.99108064,0.032770257,-0.20730002,0.0028618386,-0.0,-0.0
2.3932521,4.3976293,-0.13354376,0.99104065,0.032770257,-0.20730002,0.002861842,-0.0,-0.0
2.3966277,4.376276,-0.13383582,0.99100065,0.032770257,-0.20730002,0.0028618453,-0.0,-0.0
2.4000032,4.354923,-0.13412789,0.99096066,0.032770257,-0.20730002,0.0028618479,-0.0,-0.0
2.4033787,4.3335695,-0.13441995,0.99092066,0.032770257,-0.20730002,0.0028618502,-0.0,-0.0
2.4067543,4.3122163,-0.13471201,0.99088067,0.032770257,-0.20730002,0.0028618518,-0.0,-0.0
2.41013,4.290863,-0.13500407,0.9908406,0.032770257,-0.20730002,0.002861853,-0.0,-0.0
2.4135056,4.26951,-0.13529614,0.9908006,0.032770257,-0.20730002,0.0028618537,-0.0,-0.0
2.416881,4.2481565,-0.1355882,0.9907606,0.032770257,-0.20730002,0.002861854,-0.0,-0.0
2.4202566,4.2268033,-0.13588026,0.9907206,0.032770257,-0.20730002,0.0028618535,-0.0,-0.0
2.4236321,4.20545,-0.13617232,0.99068063,0.032770257,-0.20730002,0.0028618528,-0.0,-0.0
2.4270077,4.184097,-0.13646439,0.99064064,0.032770257,-0.20730002,0.0028618514,-0.0,-0.0
2.4303832,4.1627436,-0.13675645,0.99060065,0.032770257,-0.20730002,0.0028618495,-0.5624773,-0.0
2.4337587,4.14139,-0.13704851,0.99056065,0.032770257,-0.20730002,0.0028618472,-1.5928868,-0.0
2.4371343,4.1200366,-0.13734058,0.99052066,0.032770257,-0.20730002,0.0028618444,-2.0,-0.0
2.4405098,4.0986834,-0.13763262,0.99048066,0.032770257,-0.20730002,0.002861841,-2.0,-0.0
2.4438856,4.07733,-0.13792469,0.9904406,0.032770257,-0.20730002,0.0028618374,-2.0,-0.0
2.447261,4.055977,-0.13821675,0.9904006,0.032770257,-0.20730002,0.002861833,-2.0,-0.0
2.4506366,4.0346236,-0.13850881,0.9903606,0.122237526,-0.9022826,-0.039527394,-2.0,-0.0
2.4632277,3.9416826,-0.13447516,0.990915,0.3029248,-2.3064816,-0.06308926,-2.0,-0.0
2.494431,3.7040997,-0.12803304,0.9917699,0.29884842,-2.3655987,-0.090769045,-0.7925776,-0.17808972
2.5252144,3.4604275,-0.11875467,0.9929232,0.275706,-2.1896913,-0.23221137,-0.0,-0.0
2.553614,3.2348747,-0.09497245,0.99547446,0.49527612,-1.9402175,-1.0773603,-0.0,-0.0
2.6046307,3.0350194,0.015858056,0.9998616,0.46187672,-1.8850064,-1.12064,-0.3415486,0.26917183
2.6522071,2.8408513,0.130915,0.9913906,-0.03514177,-1.794295,-0.10432449,-0.83491236,0.6579881
2.6485872,2.656027,0.14156075,0.989926,-0.486111,-1.5197763,0.9067282,-1.6842923,1.327378
2.5985146,2.49948,0.048619352,0.9988001,-0.63298047,-1.2922615,1.0667115,-0.65379274,0.45855498
2.5333135,2.3663685,-0.061200622,0.99812394,-0.33245766,-0.9505952,0.7734084,-0.0,-0.0
2.499068,2.268451,-0.14043914,0.99008757,-0.008730039,-0.8936079,0.27676153,-0.0,-0.0
2.4981687,2.1764033,-0.16860418,0.98568356,0.12225849,-0.45300415,-0.013926832,-0.11539718,-0.069121346
2.5107622,2.129741,-0.16719,0.98592454,0.15885486,-0.066791594,-0.2841888,-0.34286946,0.20723079
2.5271254,2.122861,-0.13826117,0.9903954,0.13861598,-0.08778712,-0.22574262,-0.67186576,0.52949226
2.5414038,2.1138184,-0.11519623,0.99334246,0.05892534,-0.32811937,0.063665435,-1.6896336,1.3315873
2.5474734,2.08002,-0.121707894,0.99256474,-0.06965694,-0.8824475,0.68000305,-2.0,1.5761847
2.5402982,1.9891219,-0.19087547,0.98160684,-0.18594301,-1.3849435,0.8951634,-2.0,1.5761847
2.5211449,1.8464636,-0.28044826,0.95986193,-0.0105528375,-1.7077398,1.1409016,-2.0,1.5761847
2.520058,1.670555,-0.39105195,0.92034495,0.15050927,-1.9037402,1.2835115,-1.5730573,0.6392978
2.5355613,1.4744571,-0.5089734,0.86077845,0.43004182,-1.688785,1.0067129,-0.18418896,-0.045521725
2.5798585,1.3005011,-0.5953386,0.8034668,0.62975925,-1.195006,0.40471706,-0.0,-0.0
2.644728,1.1774076,-0.62831104,0.7779622,0.80607253,-0.7772767,-0.49396503,0.031045752,0.0
2.7277586,1.097343,-0.5879299,0.8089096,0.8270365,-0.47484118,-0.7989616,0.06189154,0.0
2.812949,1.0484312,-0.5194425,0.85450166,0.3135497,-0.18636373,-0.08661791,0.0053051575,0.0
2.8452466,1.0292345,-0.511799,0.85910404,-0.07708478,-0.0072761816,0.042188242,-0.0,-0.0
2.8373065,1.028485,-0.515528,0.8568727,-0.06335472,0.077148736,0.0072459313,0.08216745,0.0
2.8307805,1.0364318,-0.51616746,0.8564877,-0.043508615,0.09050458,-0.0023889637,0.6387224,0.0
2.8262987,1.0457544,-0.5159567,0.85661465,-0.03717647,0.07120532,-0.008248679,1.1343086,0.0
2.8224695,1.053089,-0.5152286,0.85705274,-0.07633939,0.13266784,-0.012719698,1.3196814,0.0
2.814606,1.0667547,-0.5141053,0.85772705,-0.33167484,0.57806575,-0.039879102,1.3244551,0.0
2.7804413,1.1262993,-0.51057756,0.85983163,-0.5234726,0.90673435,-0.025803933,1.3196814,0.0
2.72652,1.2196989,-0.50829035,0.8611857,-0.6340272,1.1026278,0.011864726,1.3196814,0.0
2.661211,1.3332769,-0.5093425,0.8605639,-0.6834036,1.2048336,-0.031228486,1.3196814,0.0
2.590816,1.4573828,-0.5065716,0.8621978,-0.6970116,1.2489977,0.0011809393,1.3196814,0.0
2.5190191,1.5860378,-0.5066765,0.86213624,-0.704396,1.2466077,-0.012150104,1.3512301,0.74655765
2.4464617,1.7144467,-0.5055971,0.86276966,-0.75118124,1.2193726,0.37026966,1.3854029,0.94050676
2.369085,1.8400501,-0.5381261,0.8428609,-0.92595536,1.1208662,0.66821814,1.4774741,1.003011
2.2737055,1.9555067,-0.59482086,0.80385447,-1.0391803,1.0581113,0.67638665,1.5552323,1.0744618
2.166663,2.0644991,-0.6493375,0.7604936,-1.1312085,1.0008689,0.72290957,1.5670644,1.0929701
2.050141,2.1675954,-0.7041179,0.7100806,-1.2197812,0.9114888,0.7676271,1.5670644,0.17027116
1.9244956,2.2614846,-0.7580024,0.6522419,-1.2948258,0.8387799,0.4875949,1.681829,0.0
1.7911199,2.3478847,-0.7897969,0.61336815,-1.2994432,0.94950163,0.0652814,1.8705685,0.0
1.6572686,2.4456894,-0.7939037,0.60804355,-1.3650805,1.0431782,0.025122711,1.876636,0.66215926
1.5166563,2.5531437,-0.7954745,0.605987,-1.4052408,1.0610169,0.25486133,1.8969696,0.916214
1.3719072,2.6624355,-0.81110334,0.5848947,-1.5423727,0.93665975,0.5502856,1.8969696,0.95916283
1.2130326,2.7589178,-0.8429393,0.53800595,-1.6057775,0.8265878,0.61137277,1.8804058,1.0612688
1.0476269,2.8440619,-0.8751264,0.48388964,-1.6466341,0.72121155,0.63591206,1.8969696,1.212934
0.87801266,2.9183514,-0.90491873,0.42556718,-1.712314,0.5418505,0.80747956,1.8969696,1.2089143
0.701633,2.9741654,-0.9371468,0.34891558,-1.7433932,0.38240182,0.818743,1.8969696,1.2089143
0.52205193,3.0135555,-0.9632115,0.26873514,-1.7582436,0.23681387,0.8271766,1.8969696,1.2089143
0.34094116,3.0379488,-0.98258275,0.18578859,-1.772499,0.070960395,0.80404836,1.8969696,1.2089143
0.15836203,3.0452583,-0.9945842,0.10386494,-1.7522985,-0.07004145,0.8071469,1.8855451,0.10070115
-0.022136314,3.0380435,-0.99978065,0.020910338,-1.7420658,-0.124423616,0.33810037,1.8557695,0.0
-0.20158063,3.025227,-0.9999026,-0.013914245,-1.7364755,-0.045036104,0.046553597,1.8557695,0.0
-0.38044912,3.020588,-0.99982494,-0.018708939,-1.7257919,-0.019324608,0.053522874,1.8557695,0.0
-0.5582171,3.0185974,-0.99970657,-0.024220873,-1.7072909,-0.0146692125,0.00046529682,1.793878,0.0
-0.73407936,3.0170865,-0.99970543,-0.024268787,-1.6632394,-0.018001378,0.011186015,1.752678,0.17840397
-0.90540403,3.015232,-0.99967664,-0.02542066,-1.6279085,-0.032004,0.08835684,1.7733085,0.9644479
-1.0730894,3.0119355,-0.99940276,-0.03451784,-1.5909152,-0.16883397,0.571857,1.7733085,0.9692161
-1.2369642,2.9945445,-0.99563736,-0.093293816,-1.5597116,-0.32170948,0.5945555,1.7733085,0.9697571
-1.3976249,2.9614062,-0.9880567,-0.15405615,-1.5249581,-0.42530018,0.5956934,1.7733085,0.9837795
-1.5547056,2.9175975,-0.9767522,-0.21435615,-1.4928411,-0.5132295,0.60718584,1.7733085,0.9837795
-1.7084781,2.8647316,-0.96144694,-0.27498806,-1.4572598,-0.6029634,0.6044114,1.7733085,0.9837795
-1.8585856,2.8026223,-0.94247323,-0.33427417,-1.4129068,-0.6933314,0.60623515,1.7733085,0.9837795
-2.0041244,2.7312045,-0.91977286,-0.3924371,-1.368592,-0.7902775,0.59053004,1.7733085,0.9837795
-2.1450984,2.6498008,-0.894218,-0.44762665,-1.3107177,-0.86482537,0.6124923,1.7651507,0.9792537
-2.280111,2.560718,-0.8642145,-0.50311434,-1.255984,-0.94646186,0.6202611,1.7733085,0.9692161
-2.4094856,2.4632263,-0.8303288,-0.55726594,-1.1867961,-1.0246346,0.59449524,1.7733085,0.98435766
-2.5317335,2.357682,-0.79467034,-0.6070379,-1.1237023,-1.0982066,0.60807776,1.7733085,1.3975309
-2.6474824,2.2445595,-0.7551147,-0.6555902,-1.0107074,-1.2010226,0.86599684,1.7733085,1.3975309
-2.751592,2.1208463,-0.6937023,-0.7202461,-0.8732452,-1.2983392,0.87102133,1.7733085,1.3975309
-2.8415418,1.9871087,-0.6263799,-0.7795082,-0.7411762,-1.3807484,0.87536895,1.6116878,1.2701589
-2.917888,1.8448825,-0.55364716,-0.83275086,-0.5953218,-1.3330314,0.706421,0.6443531,0.50780976
